id,report_number,origin,sponsor_id,sponsor_name,sponsor_description,report_type,report_date,election_year,sponsor_address,sponsor_city,sponsor_state,sponsor_zip,sponsor_email,sponsor_phone,total_unitemized,total_cycle,expenditure_amount,expenditure_description,date_expense_obligated,date_advertising_presented,vendor_name,vendor_address,vendor_city,vendor_state,vendor_zipcode,url,sponsor_location,vendor_location,candidate_entity_id,candidate_candidacy_id,candidate_committee_id,candidate_filer_id,candidate_name,candidate_last_name,candidate_first_name,candidate_office,candidate_jurisdiction,candidate_party,portion_of_amount,for_or_against,filer_id,sponsor_entity_id,funders_name,date_received,amount,funders_address,funders_city,funders_state,funders_zipcode,funders_location,ballot_name,ballot_number,ballot_type,funders_first_name,funders_occupation,funders_employer,funders_employer_city,funders_employer_state,total_this_report
2894.expn,2053,C6.2 - Itemized Expenditures,253,WA ST RGA PAC,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-28T00:00:00.000,2008,"1747 PENNSYLVANIA AVE. NW, SUITE 250",WASHINGTON,DC,20006,MADAMS@RGA.ORG,202-662-4162,0.00,4038901.08,414757.50,BROADCAST TV BUY: SEATTLE- KCPQ 10% KING 27% KIRO 33% KMYQ 1% KOMO 26% KONG 3%,2008-10-27T00:00:00.000,2008-10-29T00:00:00.000,CROSSROADS MEDIA LLC,"66 CANAL CENTER PLAZA, #555",ALEXANDRIA,VA,22314,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2053'},"{'type': 'Point', 'coordinates': [-77.040951, 38.89965]}","{'type': 'Point', 'coordinates': [-77.038961, 38.81385]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2893.expn,2053,C6.2 - Itemized Expenditures,253,WA ST RGA PAC,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-28T00:00:00.000,2008,"1747 PENNSYLVANIA AVE. NW, SUITE 250",WASHINGTON,DC,20006,MADAMS@RGA.ORG,202-662-4162,0.00,4038901.08,32757.58,MASS MAILING,2008-10-27T00:00:00.000,2008-10-29T00:00:00.000,ON TARGET PUBLIC AFFAIRS,"2221-D PEACHTREE RD., BOX 504",ATLANTA,GA,30309,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2053'},"{'type': 'Point', 'coordinates': [-77.040951, 38.89965]}","{'type': 'Point', 'coordinates': [-84.391467, 33.81502]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2892.expn,2052,C6.2 - Itemized Expenditures,277,COMMITTEE FOR BALANCED STEWARDSHIP,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-28T00:00:00.000,2008,"300 LENORA ST., #120",SEATTLE,WA,98121,RPEPPLE@COMCAST.NET,206-972-0014,0.00,295231.00,189751.00,"DESIGN, PRODUCE AND MAIL POSTCARD",2008-10-24T00:00:00.000,2008-10-27T00:00:00.000,ARENA COMMUNICATIONS,1780 W. SEQUOIA VISTA CIRCLE,SALT LAKE CITY,UT,84104,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2052'},"{'type': 'Point', 'coordinates': [-122.34214, 47.61341]}","{'type': 'Point', 'coordinates': [-111.94121, 40.74381]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891.expn,2052,C6.2 - Itemized Expenditures,277,COMMITTEE FOR BALANCED STEWARDSHIP,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-28T00:00:00.000,2008,"300 LENORA ST., #120",SEATTLE,WA,98121,RPEPPLE@COMCAST.NET,206-972-0014,0.00,295231.00,88018.00,"DESIGN, PRODUCE AND MAIL POSTCARD",2008-10-24T00:00:00.000,2008-10-27T00:00:00.000,ARENA COMMUNICATIONS,1780 W. SEQUOIA VISTA CIRCLE,SALT LAKE CITY,UT,84104,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2052'},"{'type': 'Point', 'coordinates': [-122.34214, 47.61341]}","{'type': 'Point', 'coordinates': [-111.94121, 40.74381]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890.expn,2051,C6.2 - Itemized Expenditures,284,GOPAC NEVADA 2008,A political committee filing C-5 reports. (RCW 42.17A.250),Electioneering Communication,2008-10-28T00:00:00.000,2008,"1101 16TH STREET, NW, #201",WASHINGTON,DC,20036,TMOONIS@GOPAC.ORG,202/464-5170,0.00,0.00,38000.00,TELEVISION ADS - AIRTIME,2008-10-20T00:00:00.000,2008-10-23T00:00:00.000,COMCAST,"18 W. MERCER ST., STE. 100",SEATTLE,WA,98119,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2051'},"{'type': 'Point', 'coordinates': [-77.036061, 38.90393]}","{'type': 'Point', 'coordinates': [-122.35762, 47.62482]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889.expn,2051,C6.2 - Itemized Expenditures,284,GOPAC NEVADA 2008,A political committee filing C-5 reports. (RCW 42.17A.250),Electioneering Communication,2008-10-28T00:00:00.000,2008,"1101 16TH STREET, NW, #201",WASHINGTON,DC,20036,TMOONIS@GOPAC.ORG,202/464-5170,0.00,0.00,12000.00,TELEVISION ADS -PRODUCTION,2008-10-20T00:00:00.000,2008-10-23T00:00:00.000,GREENER & HOOK,3101 WILSON BLVD.,ARLINGTON,VA,22201,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2051'},"{'type': 'Point', 'coordinates': [-77.036061, 38.90393]}","{'type': 'Point', 'coordinates': [-77.09531, 38.8875]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886.expn,2049,C6.2 - Itemized Expenditures,268,WORKING FAMILIES COALTION,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-28T00:00:00.000,2008,PO BOX 19314,SEATTLE,WA,98109,RACHELBERKSON@GMAIL.COM,206-441-0202,0.00,10478.25,1000.00,MINUTES FOR PHONE BANKING,2008-10-27T00:00:00.000,2008-10-28T00:00:00.000,ACTIVATE,"2000 M ST NW, SUITE 500",WASHINGTON,DC,20036,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2049'},"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}","{'type': 'Point', 'coordinates': [-77.045381, 38.90522]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2885.expn,2048,C6.2 - Itemized Expenditures,115,SEIU WASHINGTON POLITICAL ACTION FUND,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-28T00:00:00.000,2008,"3161 ELLIOTT AVE, SUITE 300",SEATTLE,WA,98121,ANA@SEIUWA.ORG,206-441-0202,0.00,50719.83,2500.00,MINUTES FOR PHONE BANKING,2008-10-27T00:00:00.000,2008-10-28T00:00:00.000,ACTIVATE,"2000 M ST NW, STE 500",WASHINGTON,DC,20036,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2048'},"{'type': 'Point', 'coordinates': [-122.35875, 47.61844]}","{'type': 'Point', 'coordinates': [-77.045381, 38.90522]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2884.expn,2047,C6.2 - Itemized Expenditures,293,SPOKANE HOME BUILDERS ASSOCIATION,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-28T00:00:00.000,2008,5813 E 4TH AVE STE 201,SPOKANE VALLEY,WA,99212,SJENNINGS@SHBA.COM,(509) 532-4990,0.00,0.00,3435.00,RADIO ADVERTISING,2008-10-27T00:00:00.000,2008-10-28T00:00:00.000,MARKET VISION,1229 N MONROE ST,SPOKANE,WA,99201,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2047'},"{'type': 'Point', 'coordinates': [-117.32613, 47.6537]}","{'type': 'Point', 'coordinates': [-117.42694, 47.66901]}",,,,,,,,,,,,,,34123,,,,,,,,,,,,,,,,,
2883.expn,2047,C6.2 - Itemized Expenditures,293,SPOKANE HOME BUILDERS ASSOCIATION,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-28T00:00:00.000,2008,5813 E 4TH AVE STE 201,SPOKANE VALLEY,WA,99212,SJENNINGS@SHBA.COM,(509) 532-4990,0.00,0.00,3435.00,RADIO ADVERTISING,2008-10-27T00:00:00.000,2008-10-28T00:00:00.000,MARKET VISION,1229 N MONROE ST,SPOKANE,WA,99201,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2047'},"{'type': 'Point', 'coordinates': [-117.32613, 47.6537]}","{'type': 'Point', 'coordinates': [-117.42694, 47.66901]}",,,,,,,,,,,,,,34123,,,,,,,,,,,,,,,,,
2882.expn,2046,C6.2 - Itemized Expenditures,292,SIMPSON TED,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-28T00:00:00.000,2008,524 E. FIRST STREET,PORT ANGELES,WA,98362,KSIMPSON@OLYMPUS.NET,360-452-9264,0.00,0.00,390.00,ADVERTISING,2008-10-20T00:00:00.000,2008-10-21T00:00:00.000,KONP RADIO,313 W. FIRST STREET,PORT ANGELES,WA,98362,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2046'},"{'type': 'Point', 'coordinates': [-123.42581, 48.11573]}","{'type': 'Point', 'coordinates': [-123.43799, 48.12118]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2881.expn,2046,C6.2 - Itemized Expenditures,292,SIMPSON TED,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-28T00:00:00.000,2008,524 E. FIRST STREET,PORT ANGELES,WA,98362,KSIMPSON@OLYMPUS.NET,360-452-9264,0.00,0.00,200.00,ADVERTISING,2008-10-24T00:00:00.000,2008-10-24T00:00:00.000,FORKS RADIO,P.O. BOX 450,FORKS,WA,98331,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2046'},"{'type': 'Point', 'coordinates': [-123.42581, 48.11573]}","{'type': 'Point', 'coordinates': [-124.40878, 47.94013]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2880.expn,2046,C6.2 - Itemized Expenditures,292,SIMPSON TED,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-28T00:00:00.000,2008,524 E. FIRST STREET,PORT ANGELES,WA,98362,KSIMPSON@OLYMPUS.NET,360-452-9264,0.00,0.00,345.00,ADVERTISING,2008-10-22T00:00:00.000,2008-10-29T00:00:00.000,SEQUIM GAZETTE,147 W. WASHINGTON,SEQUIM,WA,98382,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2046'},"{'type': 'Point', 'coordinates': [-123.42581, 48.11573]}","{'type': 'Point', 'coordinates': [-123.10358, 48.07938]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2879.expn,2046,C6.2 - Itemized Expenditures,292,SIMPSON TED,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-28T00:00:00.000,2008,524 E. FIRST STREET,PORT ANGELES,WA,98362,KSIMPSON@OLYMPUS.NET,360-452-9264,0.00,0.00,197.28,ADVERTISING,2008-10-22T00:00:00.000,2008-10-26T00:00:00.000,PENINSULA DAILY NEWS,305 W. FIRST,PORT ANGELES,WA,98362,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2046'},"{'type': 'Point', 'coordinates': [-123.42581, 48.11573]}","{'type': 'Point', 'coordinates': [-123.43749, 48.12116]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2878.expn,2045,C6.2 - Itemized Expenditures,176,TOBACCO-FREE KIDS ACTION FUND,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-28T00:00:00.000,2008,1400 I ST NW #1200,WASHINGTON,DC,20005,ELINDBLOM@TOBACCOFREEKIDS.ORG,(202)297-5469,0.00,0.00,29256.80,"LIVE CALLS TO APPROX 36,000 WA VOTERS / ROBO CALLS TO APPROX 41,000 WA VOTERS ",2008-10-27T00:00:00.000,2008-10-27T00:00:00.000,STONES PHONES INC ,STE E3 41-750 RANCHO LAS PALM,RANCHO MIRAGE,CA,92270,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2045'},"{'type': 'Point', 'coordinates': [-77.032351, 38.901]}","{'type': 'Point', 'coordinates': [-116.43261, 33.77563]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2838.expn,2029,C6.2 - Itemized Expenditures,113,IT'S TIME FOR A CHANGE,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-27T00:00:00.000,2008,PO BOX 1909,OLYMPIA,WA,98501,ELLIOTS@BIAW.COM,360-352-7800,0.00,5713667.72,1304.89,ARTWORK / CONSULTING - 26TH DIST MAIL PIECE,2008-10-14T00:00:00.000,2008-10-24T00:00:00.000,DRESNER WICKERS & ASSOCIATES,655 THIRD STREET,SAN FRANCISCO,CA,94107,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2029'},"{'type': 'Point', 'coordinates': [-122.8829, 47.013]}","{'type': 'Point', 'coordinates': [-122.39307, 37.77985]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2837.expn,2029,C6.2 - Itemized Expenditures,113,IT'S TIME FOR A CHANGE,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-27T00:00:00.000,2008,PO BOX 1909,OLYMPIA,WA,98501,ELLIOTS@BIAW.COM,360-352-7800,0.00,5713667.72,5014.00,PRINTING/MAILHOUSE/SHIPPING - 25TH DISTRICT MAIL PIECE,2008-10-14T00:00:00.000,2008-10-24T00:00:00.000,DRESNER WICKERS & ASSOCIATES,655 THIRD STREET,SAN FRANCISCO,CA,94107,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2029'},"{'type': 'Point', 'coordinates': [-122.8829, 47.013]}","{'type': 'Point', 'coordinates': [-122.39307, 37.77985]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836.expn,2029,C6.2 - Itemized Expenditures,113,IT'S TIME FOR A CHANGE,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-27T00:00:00.000,2008,PO BOX 1909,OLYMPIA,WA,98501,ELLIOTS@BIAW.COM,360-352-7800,0.00,5713667.72,4775.77,"POSTAGE 26 DIST MAIL PIECE - 22,500 TOTAL PIECES",2008-10-14T00:00:00.000,2008-10-24T00:00:00.000,DRESNER WICKERS & ASSOCIATES,655 THIRD STREET,SAN FRANCISCO,CA,94107,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2029'},"{'type': 'Point', 'coordinates': [-122.8829, 47.013]}","{'type': 'Point', 'coordinates': [-122.39307, 37.77985]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835.expn,2029,C6.2 - Itemized Expenditures,113,IT'S TIME FOR A CHANGE,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-27T00:00:00.000,2008,PO BOX 1909,OLYMPIA,WA,98501,ELLIOTS@BIAW.COM,360-352-7800,0.00,5713667.72,1727.98,ARTWORK / CONSULTING 25TH DISTRICT,2008-10-14T00:00:00.000,2008-10-24T00:00:00.000,DRESNER WICKERS & ASSOCIATES,655 THIRD STREET,SAN FRANCISCO,CA,94107,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2029'},"{'type': 'Point', 'coordinates': [-122.8829, 47.013]}","{'type': 'Point', 'coordinates': [-122.39307, 37.77985]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2834.expn,2029,C6.2 - Itemized Expenditures,113,IT'S TIME FOR A CHANGE,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-27T00:00:00.000,2008,PO BOX 1909,OLYMPIA,WA,98501,ELLIOTS@BIAW.COM,360-352-7800,0.00,5713667.72,6804.14,"POSTAGE 25TH DISTRICT - MAIL PIECE - 32,000 TOTAL PIECES",2008-10-14T00:00:00.000,2008-10-24T00:00:00.000,DRESNER WICKERS & ASSOCIATES,655 THIRD STREET,SAN FRANCISCO,CA,94107,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2029'},"{'type': 'Point', 'coordinates': [-122.8829, 47.013]}","{'type': 'Point', 'coordinates': [-122.39307, 37.77985]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2833.expn,2029,C6.2 - Itemized Expenditures,113,IT'S TIME FOR A CHANGE,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-27T00:00:00.000,2008,PO BOX 1909,OLYMPIA,WA,98501,ELLIOTS@BIAW.COM,360-352-7800,0.00,5713667.72,2163.72,ARTWORK/CONSULTING 6TH DISTRICT MAIL PIECE,2008-10-14T00:00:00.000,2008-10-24T00:00:00.000,DRESNER WICKERS & ASSOCIATES,655 THIRD STREET,SAN FRANCISCO,CA,94107,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2029'},"{'type': 'Point', 'coordinates': [-122.8829, 47.013]}","{'type': 'Point', 'coordinates': [-122.39307, 37.77985]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2832.expn,2029,C6.2 - Itemized Expenditures,113,IT'S TIME FOR A CHANGE,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-27T00:00:00.000,2008,PO BOX 1909,OLYMPIA,WA,98501,ELLIOTS@BIAW.COM,360-352-7800,0.00,5713667.72,5018.00,PRINTING/MAILING/SHIPPING 6TH DISTRICT - MAIL PIECE,2008-10-14T00:00:00.000,2008-10-24T00:00:00.000,DRESNER WICKERS & ASSOCIATES,655 THIRD STREET,SAN FRANCISCO,CA,94107,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2029'},"{'type': 'Point', 'coordinates': [-122.8829, 47.013]}","{'type': 'Point', 'coordinates': [-122.39307, 37.77985]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2831.expn,2029,C6.2 - Itemized Expenditures,113,IT'S TIME FOR A CHANGE,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-27T00:00:00.000,2008,PO BOX 1909,OLYMPIA,WA,98501,ELLIOTS@BIAW.COM,360-352-7800,0.00,5713667.72,5781.25,"POSTAGE - 6TH DIST MAIL PIECE - 27,000 TOTAL PIECES",2008-10-14T00:00:00.000,2008-10-24T00:00:00.000,DRESNER WICKERS & ASSOCIATES,655 THIRD STREET,SAN FRANCISCO,CA,94107,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2029'},"{'type': 'Point', 'coordinates': [-122.8829, 47.013]}","{'type': 'Point', 'coordinates': [-122.39307, 37.77985]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2830.expn,2029,C6.2 - Itemized Expenditures,113,IT'S TIME FOR A CHANGE,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-27T00:00:00.000,2008,PO BOX 1909,OLYMPIA,WA,98501,ELLIOTS@BIAW.COM,360-352-7800,0.00,5713667.72,1294.16,ARTWORK / CONSULTING - 44TH DIST MAIL PIECE,2008-10-14T00:00:00.000,2008-10-25T00:00:00.000,DRESNER WICKERS & ASSOCIATES,655 THIRD STREET,SAN FRANCISCO,CA,94107,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2029'},"{'type': 'Point', 'coordinates': [-122.8829, 47.013]}","{'type': 'Point', 'coordinates': [-122.39307, 37.77985]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2829.expn,2029,C6.2 - Itemized Expenditures,113,IT'S TIME FOR A CHANGE,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-27T00:00:00.000,2008,PO BOX 1909,OLYMPIA,WA,98501,ELLIOTS@BIAW.COM,360-352-7800,0.00,5713667.72,4462.00,PRINTING/MAILHOUSE/SHIPPING - 44TH DIST MAIL PIECE,2008-10-14T00:00:00.000,2008-10-25T00:00:00.000,DRESNER WICKERS & ASSOCIATES,655 THIRD STREET,SAN FRANCISCO,CA,94107,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2029'},"{'type': 'Point', 'coordinates': [-122.8829, 47.013]}","{'type': 'Point', 'coordinates': [-122.39307, 37.77985]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2828.expn,2029,C6.2 - Itemized Expenditures,113,IT'S TIME FOR A CHANGE,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-27T00:00:00.000,2008,PO BOX 1909,OLYMPIA,WA,98501,ELLIOTS@BIAW.COM,360-352-7800,0.00,5713667.72,4701.92,"POSTAGE - 44TH DIST MAIL PIECE - 22,000 TOTAL PIECES",2008-10-14T00:00:00.000,2008-10-25T00:00:00.000,DRESNER WICKERS & ASSOCIATES,655 THIRD STREET,SAN FRANCISCO,CA,94107,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2029'},"{'type': 'Point', 'coordinates': [-122.8829, 47.013]}","{'type': 'Point', 'coordinates': [-122.39307, 37.77985]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2827.expn,2029,C6.2 - Itemized Expenditures,113,IT'S TIME FOR A CHANGE,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-27T00:00:00.000,2008,PO BOX 1909,OLYMPIA,WA,98501,ELLIOTS@BIAW.COM,360-352-7800,0.00,5713667.72,1938.34,ARTWORK/CONSULTING - 44TH DIST MAIL PIECE,2008-10-14T00:00:00.000,2008-10-24T00:00:00.000,DRESNER WICKERS & ASSOCIATES,655 THIRD STREET,SAN FRANCISCO,CA,94107,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2029'},"{'type': 'Point', 'coordinates': [-122.8829, 47.013]}","{'type': 'Point', 'coordinates': [-122.39307, 37.77985]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826.expn,2029,C6.2 - Itemized Expenditures,113,IT'S TIME FOR A CHANGE,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-27T00:00:00.000,2008,PO BOX 1909,OLYMPIA,WA,98501,ELLIOTS@BIAW.COM,360-352-7800,0.00,5713667.72,4866.00,PRINTING/MAILHOUSE/SHIPPING - 44TH DIST MAIL PIECE ,2008-10-14T00:00:00.000,2008-10-24T00:00:00.000,DRESNER WICKERS & ASSOCIATES,655 THIRD STREET,SAN FRANCISCO,CA,94107,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2029'},"{'type': 'Point', 'coordinates': [-122.8829, 47.013]}","{'type': 'Point', 'coordinates': [-122.39307, 37.77985]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825.expn,2029,C6.2 - Itemized Expenditures,113,IT'S TIME FOR A CHANGE,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-27T00:00:00.000,2008,PO BOX 1909,OLYMPIA,WA,98501,ELLIOTS@BIAW.COM,360-352-7800,0.00,5713667.72,4701.92,"POSTAGE - 44TH DISTRICT MAIL PIECE - 22,000 TOTAL PIECES",2008-10-14T00:00:00.000,2008-10-24T00:00:00.000,DRESNER WICKERS & ASSOCIATES,655 THIRD STREET,SAN FRANCISCO,CA,94107,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2029'},"{'type': 'Point', 'coordinates': [-122.8829, 47.013]}","{'type': 'Point', 'coordinates': [-122.39307, 37.77985]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2824.expn,2028,C6.2 - Itemized Expenditures,291,UFKES MARK,Not Required for an Independent Expenditure,Independent Expenditure,2008-10-27T00:00:00.000,2008,6523 CALIFORNIA AVE SW PMB 135,SEATTLE,WA,98136,MARKUFKES@COMCAST.NET,(206)595-7124,0.00,0.00,129.00,YARD SIGNS OPPOSING BURIEN/NORMANDY PARK FIRE PROP #1,2008-10-13T00:00:00.000,2008-10-25T00:00:00.000,SPEAKENTERPRISES ,14760 MEMORIAL DR #103,HOUSTON,TX,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2028'},"{'type': 'Point', 'coordinates': [-122.38744, 47.54408]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823.expn,2027,C6.2 - Itemized Expenditures,259,WASHINGTON WOMEN VOTE!,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-27T00:00:00.000,2008,"1120 CONNECTICUT AVENUE NW, STE 1100",WASHINGTON,DC,20003,CFINES@EMILYSLIST.ORG,202-326-1400,0.00,224800.00,264.00,WEBSITE,2008-10-26T00:00:00.000,2008-10-25T00:00:00.000,MSHC PARTNERS,1155 15TH STREET NW STE 300,WASHINGTON,DC,20005,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2027'},"{'type': 'Point', 'coordinates': [-76.991535, 38.88072]}","{'type': 'Point', 'coordinates': [-77.034311, 38.90509]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822.expn,2027,C6.2 - Itemized Expenditures,259,WASHINGTON WOMEN VOTE!,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-27T00:00:00.000,2008,"1120 CONNECTICUT AVENUE NW, STE 1100",WASHINGTON,DC,20003,CFINES@EMILYSLIST.ORG,202-326-1400,0.00,224800.00,1271.16,WE ADS DESIGN,2008-10-26T00:00:00.000,2008-10-25T00:00:00.000,MSHC PARTNERS,1155 15TH STREET NW STE 300,WASHINGTON,DC,20005,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2027'},"{'type': 'Point', 'coordinates': [-76.991535, 38.88072]}","{'type': 'Point', 'coordinates': [-77.034311, 38.90509]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821.expn,2027,C6.2 - Itemized Expenditures,259,WASHINGTON WOMEN VOTE!,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-27T00:00:00.000,2008,"1120 CONNECTICUT AVENUE NW, STE 1100",WASHINGTON,DC,20003,CFINES@EMILYSLIST.ORG,202-326-1400,0.00,224800.00,5272.74,WEB ADS,2008-10-26T00:00:00.000,2008-10-25T00:00:00.000,MSHC PARTNERS,1155 15TH STREET NW STE 300,WASHINGTON,DC,20005,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2027'},"{'type': 'Point', 'coordinates': [-76.991535, 38.88072]}","{'type': 'Point', 'coordinates': [-77.034311, 38.90509]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
