id,report_number,origin,sponsor_entity_id,sponsor_id,sponsor_name,sponsor_description,report_type,report_date,election_year,sponsor_address,sponsor_city,sponsor_state,sponsor_zip,sponsor_email,total_unitemized,total_cycle,total_this_report,expenditure_amount,expenditure_description,date_expense_obligated,date_advertising_presented,vendor_name,vendor_address,vendor_city,vendor_state,vendor_zipcode,url,candidate_entity_id,candidate_candidacy_id,candidate_committee_id,candidate_filer_id,candidate_name,candidate_last_name,candidate_office,candidate_jurisdiction,portion_of_amount,for_or_against,filer_id,funders_name,date_received,amount,funders_address,funders_city,funders_state,funders_zipcode,candidate_first_name,candidate_party,vendor_location,ballot_name,ballot_number,ballot_type,sponsor_location,sponsor_phone,funders_location,funders_first_name,funders_occupation,funders_employer,funders_employer_city,funders_employer_state
30504.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},5141,689161,31770,SCOTJ  405,JAMIKA JAMIKA C. SCOTT ,JAMIKA C. SCOTT,CITY COUNCIL MEMBER,CITY OF TACOMA,130.74,For,SCOTJ  405,,,,,,,,JAMIKA,NON PARTISAN,,,,,,,,,,,,
30503.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},35598,689116,31628,HUDSA--518, ALEXANDRA C HUDSON ,ALEXANDRA C HUDSON,CITY COUNCIL MEMBER,CITY OF SEATTLE,130.74,For,HUDSA--518,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30502.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},35561,689084,31606,HOLLJ--786, JACQUELINE J. HOLLINGSWORTH ,JACQUELINE J. HOLLINGSWORTH,CITY COUNCIL MEMBER,CITY OF SEATTLE,130.74,For,HOLLJ--786,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30501.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},30943,689520,32293,COLOJ--371, JOE COLOMBO ,JOE COLOMBO,CITY COUNCIL MEMBER,CITY OF PUYALLUP,130.74,For,COLOJ--371,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30500.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},35768,689311,31967,DILLJ--060, JAMES PAUL DILLON ,JAMES PAUL DILLON,CITY COUNCIL MEMBER,CITY OF SPOKANE,130.74,For,DILLJ--060,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30499.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},1370,689138,31735,MORAT  102,TAMMY TAMMY J. MORALES ,TAMMY J. MORALES,CITY COUNCIL MEMBER,CITY OF SEATTLE,130.74,For,MORAT  102,,,,,,,,TAMMY,NON PARTISAN,,,,,,,,,,,,
30498.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},4575,2003509,34068,GUTIC  902,CANDY CANDY GUTIERREZ ,CANDY GUTIERREZ,CITY COUNCIL MEMBER,CITY OF YAKIMA,130.74,For,GUTIC  902,,,,,,,,CANDY,NON PARTISAN,,,,,,,,,,,,
30497.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},35599,689117,31694,COSTM--212, MAREN COSTA ,MAREN COSTA,CITY COUNCIL MEMBER,CITY OF SEATTLE,130.74,For,COSTM--212,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30496.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},36609,1625465,33671,COLLE--649, EAMONN COLLINS ,EAMONN COLLINS,CITY COUNCIL MEMBER,CITY OF BELLINGHAM,130.74,For,COLLE--649,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30495.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},1600,689211,31819,STONH  225,HANNAH HANNAH E STONE ,HANNAH E STONE,CITY COUNCIL MEMBER,CITY OF BELLINGHAM,130.74,For,STONH  225,,,,,,,,HANNAH,NON PARTISAN,,,,,,,,,,,,
30494.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},1539,25626,24761,WALKK  405,KRISTINA KRISTINA WALKER ,KRISTINA WALKER,CITY COUNCIL MEMBER,CITY OF TACOMA,130.74,For,WALKK  405,,,,,,,,KRISTINA,NON PARTISAN,,,,,,,,,,,,
30493.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},26342,689296,31932,WILKB  202,BETSY BETSY L WILKERSON ,BETSY L WILKERSON,CITY COUNCIL PRESIDENT,CITY OF SPOKANE,130.74,For,WILKB  202,,,,,,,,BETSY,NON PARTISAN,,,,,,,,,,,,
30492.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},31663,933287,32655,AMERH--179, HANAN AMER ,HANAN AMER,CITY COUNCIL MEMBER,SELECT A JURISDICTION,130.74,For,AMERH--179,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30491.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},36013,689750,32484,MARTJ--045, JUDITH MARTINEZ ,JUDITH MARTINEZ,CITY COUNCIL MEMBER,CITY OF EVERETT,130.74,For,MARTJ--045,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30490.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},35963,689661,32441,LOUTN--080, NATHAN LOUTSIS ,NATHAN LOUTSIS,CITY COUNCIL MEMBER,CITY OF KENMORE,130.74,For,LOUTN--080,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30489.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},1171,25688,24871,VAN K  057,KIM-KHANH KIM-KHANH T. VAN  ,KIM-KHANH T. VAN ,CITY COUNCIL MEMBER,CITY OF RENTON,130.74,For,VAN K  057,,,,,,,,KIM-KHANH,NON PARTISAN,,,,,,,,,,,,
30488.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},11347,688947,31407,PFEIC--028, CORINA PFEIL ,CORINA PFEIL,CITY COUNCIL MEMBER,CITY OF KENMORE,130.74,For,PFEIC--028,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30487.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},1305,689512,32262,HUNTV  027,VICTORIA VICTORIA HUNT ,VICTORIA HUNT,CITY COUNCIL MEMBER,CITY OF ISSAQUAH,130.74,For,HUNTV  027,,,,,,,,VICTORIA,NON PARTISAN,,,,,,,,,,,,
30486.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},30967,1220405,32802,CULVJ--028, JON CULVER ,JON CULVER,CITY COUNCIL MEMBER,CITY OF KENMORE,130.74,For,CULVJ--028,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30485.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},1381,689825,33990,MULER  002,ROBYN MULENGA ROBYN C ,MULENGA ROBYN C,CITY COUNCIL MEMBER,SELECT A JURISDICTION,130.74,For,MULER  002,,,,,,,,ROBYN,NON PARTISAN,,,,,,,,,,,,
30484.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},36223,933280,32633,CURDC--380, CARSTON CURD ,CARSTON CURD,CITY COUNCIL MEMBER,SELECT A JURISDICTION,130.74,For,CURDC--380,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30483.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},35846,689434,32160,HUDSP--528, PATRICIA E HUDSON ,PATRICIA E HUDSON,CITY COUNCIL MEMBER,CITY OF BURIEN,130.74,For,HUDSP--528,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30482.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},35781,689336,32027,GRENE--288, ELIZABETH WILMERDING GRENINGER ,ELIZABETH WILMERDING GRENINGER,CITY COUNCIL MEMBER,CITY OF SEATAC,130.74,For,GRENE--288,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30481.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},35828,689470,32114,BOYDJ--999, JOHN E BOYD ,JOHN E BOYD,CITY COUNCIL MEMBER,CITY OF KENT,130.74,For,BOYDJ--999,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30480.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},1369,689353,32044,MOORC  148,CYDNEY CYDNEY M MOORE ,CYDNEY M MOORE,CITY COUNCIL MEMBER,CITY OF BURIEN,130.74,For,MOORC  148,,,,,,,,CYDNEY,NON PARTISAN,,,,,,,,,,,,
30479.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},1531,689132,31725,CURTK  033,KELLI KELLI CURTIS ,KELLI CURTIS,CITY COUNCIL MEMBER,CITY OF KIRKLAND,130.74,For,CURTK  033,,,,,,,,KELLI,NON PARTISAN,,,,,,,,,,,,
30478.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},36656,1625512,33982,BURFS--700, RONGFEN BURFORD ,RONGFEN BURFORD,CITY COUNCIL MEMBER,CITY OF NEWCASTLE,130.74,For,BURFS--700,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30477.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},35614,689137,31705,SALAO--391, OSMAN SALAHUDDIN ,OSMAN SALAHUDDIN,CITY COUNCIL MEMBER,CITY OF REDMOND,130.74,For,SALAO--391,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30463.entity,12413,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,90766.53,5549.03,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12413'},36809,1625665,33751,BAKEA--839, AMBER BAKER ,AMBER BAKER,SCHOOL DIRECTOR,RIDGEFIELD SD 122,66.86,For,BAKEA--839,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30464.entity,12413,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,90766.53,5549.03,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12413'},24206,1032444,34049,LEWIK--390, KEVIN LEWIS ,KEVIN LEWIS,SCHOOL DIRECTOR,SUMNER SD 320,66.86,For,LEWIK--390,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30466.entity,12413,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,90766.53,5549.03,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12413'},36353,884389,32768,JACKJ--167, JONATHAN JACKSON ,JONATHAN JACKSON,SCHOOL DIRECTOR,WENATCHEE SD 246,66.86,For,JACKJ--167,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30672.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},35994,689711,32517,ESPYK--384, KATHERINE ANNE ESPY ,KATHERINE ANNE ESPY,SCHOOL DIRECTOR,SOUTH KITSAP SD 402,65.37,For,ESPYK--384,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30673.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},36523,1517522,32951,HIGGM--267, MEGAN HIGGINS ,MEGAN HIGGINS,SCHOOL DIRECTOR,SOUTH KITSAP SD 402,65.37,For,HIGGM--267,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30674.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},30643,689219,31946,BONBE--900, ELIZABETH M. BONBRIGHT ,ELIZABETH M. BONBRIGHT,SCHOOL DIRECTOR,TACOMA SD 010,130.74,For,BONBE--900,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30675.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},30479,689248,31847,STROK--683, KOREY STROZIER ,KOREY STROZIER,SCHOOL DIRECTOR,TACOMA SD 010,130.74,For,STROK--683,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30676.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},11450,689281,31940,FRANT  464,T'WINA T'WINA NOBLES ,T'WINA NOBLES,SCHOOL DIRECTOR,UNIVERSITY PLACE SD 083,130.74,For,FRANT  464,,,,,,,,T'WINA,NON PARTISAN,,,,,,,,,,,,
30677.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},11730,689763,32594,SPROK--685, KYLE M. SPROUL ,KYLE M. SPROUL,SCHOOL DIRECTOR,VANCOUVER SD 037,130.74,For,SPROK--685,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30678.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},5456,689560,23757,LADDR  362,RUTH LADDERUD RUTH A ,LADDERUD RUTH A,SCHOOL DIRECTOR,WALLA WALLA SD 140,130.74,For,LADDR  362,,,,,,,,RUTH,NON PARTISAN,,,,,,,,,,,,
30679.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},4842,689555,32321,SARLD  362,DEREK DEREK SHERIDAN SARLEY ,DEREK SHERIDAN SARLEY,SCHOOL DIRECTOR,WALLA WALLA SD 140,130.74,For,SARLD  362,,,,,,,,DEREK,NON PARTISAN,,,,,,,,,,,,
30680.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},36257,1064879,33029,BRINA--412, ALAYNA BRINTON ,ALAYNA BRINTON,SCHOOL DIRECTOR,WALLA WALLA SD 140,130.74,For,BRINA--412,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30476.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},36218,933267,32600,COTTJ--622, JACE COTTON ,JACE COTTON,CITY COUNCIL MEMBER,CITY OF BELLINGHAM,130.74,For,COTTJ--622,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30681.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},29782,689703,32513,IñIM--438, MARIA IÑIGUEZ ,MARIA IÑIGUEZ,SCHOOL DIRECTOR,WENATCHEE SD 246,130.74,For,IñIM--438,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
30682.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},1234,689673,32477,BARRM  807,MARTIN MARTIN WILLIAM BARRON ,MARTIN WILLIAM BARRON,SCHOOL DIRECTOR,WENATCHEE SD 246,130.74,For,BARRM  807,,,,,,,,MARTIN,NON PARTISAN,,,,,,,,,,,,
30683.entity,12409,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2024-01-20T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,66317.50,41509.32,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12409'},35399,689124,31709,DODDA--006, AMANDA WOLFORD DODD ,AMANDA WOLFORD DODD,CITY COUNCIL MEMBER,SELECT A JURISDICTION,130.74,For,DODDA--006,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
